Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Feature 39,Feature 40,Feature 41,Feature 42,Feature 43,Feature 44,Feature 45,Feature 46,Feature 47,Feature 48,Feature 49,Feature 50,Feature 51,Feature 52,Feature 53,Feature 54,Feature 55,Feature 56,Feature 57,Feature 58
14.0,240.0,0.409282698695,0.999999993103,0.468965514007,1.0,1.0,8.0,1.0,4.62083333333,5.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,755.0,189.4,75600.0,843300.0,289720.0,3130.92572188,9816.02631579,5460.14321405,2000.0,2000.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0419219092314,0.837237526985,0.0400002943833,0.0408373767821,0.0400028926182,0.447424242424,0.112727272727,0.05,0.0125,0.8,0.2,0.185606060606,0.1,0.5,-0.244444444444,-0.4,-0.166666666667,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
8.0,796.0,0.494252872932,0.999999997904,0.675052409486,13.0,5.0,1.0,0.0,4.66331658291,10.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1000.0,312.222222222,0.0,843300.0,173940.0,0.0,3685.86797753,2476.01283821,1300.0,3900.0,2700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.812654512283,0.0200419866772,0.0200474979593,0.020174632474,0.127081370606,0.350671362536,0.146372624551,0.0515075376884,0.00879396984925,0.854166666667,0.145833333333,0.248235402809,0.0333333333333,0.9,-0.163095238095,-0.3,-0.025,0.0,0.0,0.5,0.0
12.0,135.0,0.66153845645,0.999999987805,0.73170730815,2.0,1.0,1.0,1.0,4.48148148148,7.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,475.0,139.571428571,53500.0,843300.0,383657.142857,2554.92549745,8773.43333333,4251.00837388,1100.0,1100.0,1100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0285924476402,0.0294852415748,0.366505931591,0.546841646572,0.0285747326219,0.470454545455,0.173636363636,0.037037037037,0.0,1.0,0.0,0.347272727273,0.1,0.5,0.0,0.0,0.0,0.2,0.3,0.3,0.3
10.0,279.0,0.588888886708,0.999999993548,0.754838704807,3.0,0.0,1.0,0.0,4.79211469534,9.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,502.0,127.333333333,4300.0,843300.0,199944.444444,1389.36363636,5072.72759857,2940.92553397,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222266227657,0.0222229293942,0.456948683898,0.0222225320682,0.476379231874,0.420037678371,0.0718454385121,0.0358422939068,0.0179211469534,0.666666666667,0.333333333333,0.270670995671,0.1,0.5,-0.255555555556,-0.4,-0.155555555556,0.0666666666667,-0.166666666667,0.433333333333,0.166666666667
6.0,450.0,0.51927437524,0.999999995984,0.682730920953,5.0,4.0,1.0,0.0,4.61111111111,6.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,9300.0,1946.0,0.0,843300.0,377683.333333,0.0,9300.0,3735.65680506,1400.0,16000.0,7125.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.706477319927,0.0333674057634,0.0333853253997,0.193427454433,0.0333424944773,0.517659245516,0.0655071119357,0.0466666666667,0.02,0.7,0.3,0.329246547104,0.0333333333333,0.6,-0.4,-0.5,-0.05,0.0,0.0,0.5,0.0
13.0,221.0,0.610576920141,0.999999992481,0.706766911979,2.0,2.0,0.0,10.0,4.31221719457,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,506.0,165.142857143,0.0,690400.0,300811.111111,0.0,9169.03508772,3699.1724197,12100.0,12100.0,12100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0222501356215,0.0223296873942,0.0222238281247,0.788263485375,0.144932863485,0.410992739899,0.275107097763,0.131221719457,0.0135746606335,0.90625,0.09375,0.323585609793,0.1,0.85,-0.110185185185,-0.155555555556,-0.05,0.65,0.0,0.15,0.0
9.0,1162.0,0.471354166258,0.999999998783,0.594890510225,0.0,0.0,0.0,0.0,5.01376936317,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,386.0,230.0,49000.0,617900.0,240000.0,2167.05872483,3321.46042296,2789.44441679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0666682032927,0.0666667566401,0.733324185701,0.0666666886591,0.0666741657076,0.330441052454,0.100048912127,0.0292598967298,0.00946643717728,0.755555555556,0.244444444444,0.329571555895,0.05,1.0,-0.208333333333,-0.3,-0.05,1.0,1.0,0.5,1.0
9.0,95.0,0.787234034178,0.999999981818,0.854545439008,20.0,1.0,0.0,0.0,4.64210526316,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,432.0,188.857142857,7100.0,843300.0,325557.142857,1968.04166667,8621.59060403,5346.94234929,7100.0,7100.0,7100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0285718844408,0.0285841485291,0.171001830621,0.600556644599,0.171285491811,0.37,0.09,0.0315789473684,0.0,1.0,0.0,0.4,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
10.0,1401.0,0.385758998133,0.999999998851,0.483908045421,4.0,3.0,31.0,1.0,4.29407566024,5.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,277.0,101.4,17300.0,843300.0,305840.0,2236.51351351,3591.29752805,2878.9842309,576.0,576.0,576.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400040871678,0.380980995578,0.498199558197,0.0408153303004,0.0400000287568,0.579947786132,0.158815029999,0.0585296216988,0.0249821556031,0.700854700855,0.299145299145,0.486041600676,0.1,1.0,-0.284682539683,-1.0,-0.05,0.0,0.0,0.5,0.0
12.0,240.0,0.655172410969,0.999999992424,0.840909084539,8.0,4.0,1.0,8.0,4.6125,6.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,321.0,152.333333333,9000.0,843300.0,303433.333333,2253.97101449,3940.93641618,3274.35100661,1100.0,2300.0,1700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.224111588418,0.0333826856277,0.257652147968,0.302781220225,0.18207235776,0.425,0.163958333333,0.05,0.0166666666667,0.75,0.25,0.35303030303,0.1,0.7,-0.180208333333,-0.2,-0.133333333333,0.0,0.0,0.5,0.0
9.0,249.0,0.640495865122,0.999999993789,0.757763970449,5.0,3.0,0.0,2.0,4.88353413655,6.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,769.0,261.666666667,43600.0,843300.0,239633.333333,2603.75234131,10303.35,5387.98466995,41600.0,41600.0,41600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333341268533,0.658662047687,0.0333337032889,0.241336275771,0.0333338463994,0.443660287081,-0.0112440191388,0.0160642570281,0.0240963855422,0.4,0.6,0.534090909091,0.136363636364,1.0,-0.391666666667,-0.5,-0.25,0.2,0.2,0.3,0.2
15.0,394.0,0.508905851122,0.999999995392,0.714285710994,7.0,5.0,1.0,0.0,4.05837563452,10.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,570.0,178.9,4200.0,843300.0,141750.0,1718.42857143,3623.72661871,2949.7087749,4200.0,4200.0,4200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020467480695,0.0209494723826,0.220740066135,0.0200118167334,0.717831164054,0.484813698207,0.128594619666,0.0431472081218,0.0177664974619,0.708333333333,0.291666666667,0.361312706901,0.1,0.8,-0.246428571429,-0.4,-0.1,0.2,0.8,0.3,0.8
7.0,421.0,0.594202897115,0.999999996241,0.718045110083,9.0,4.0,1.0,0.0,4.77672209026,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,176.0,75.6666666667,40400.0,690400.0,274866.666667,2159.98333333,3278.6494186,2763.68079098,3600.0,3600.0,3600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0666731871938,0.731584213664,0.0669582827326,0.0681176310514,0.0666666853577,0.497168803419,0.203632478632,0.0380047505938,0.0118764845606,0.761904761905,0.238095238095,0.394270833333,0.0333333333333,0.75,-0.196111111111,-0.3125,-0.125,0.0,0.0,0.5,0.0
14.0,268.0,0.604477609685,0.999999993865,0.736196314502,3.0,2.0,1.0,0.0,4.80223880597,6.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,805.0,166.666666667,3300.0,843300.0,316150.0,1680.5,3617.05804261,2828.99569479,716.0,716.0,716.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39403481367,0.355149024481,0.0333351491695,0.0337084653859,0.183772547294,0.432515151515,0.131454545455,0.0522388059701,0.0149253731343,0.777777777778,0.222222222222,0.335930735931,0.1,0.5,-0.229166666667,-0.5,-0.125,0.177777777778,-0.0777777777778,0.322222222222,0.0777777777778
10.0,599.0,0.531249999078,0.999999997222,0.702777775826,17.0,14.0,11.0,0.0,4.71118530885,4.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,86.0,22.045,663600.0,843300.0,721925.0,3338.23423314,5601.83341784,3977.94496469,24.0,14100.0,3024.41666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.79975656945,0.0500467192855,0.0500952574617,0.0501007509608,0.0500007028417,0.434275683666,0.0467387287509,0.0333889816361,0.0200333889816,0.625,0.375,0.248939393939,0.0333333333333,0.6,-0.249702380952,-0.5,-0.0714285714286,0.0,0.0,0.5,0.0
10.0,774.0,0.473474800433,0.999999997845,0.63362068829,1.0,1.0,1.0,2.0,4.37209302326,5.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,324.0,94.75,0.0,843300.0,326080.0,0.0,5087.2,2959.91604599,4100.0,4100.0,4100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0400057385603,0.040007276676,0.0400041416103,0.0400038117583,0.839979031395,0.528989297739,0.194091961279,0.0516795865633,0.00904392764858,0.851063829787,0.148936170213,0.336382575758,0.1,1.0,-0.162698412698,-0.25,-0.05,0.29595959596,0.195454545455,0.20404040404,0.195454545455
6.0,287.0,0.571955717447,0.999999994083,0.668639049298,6.0,6.0,1.0,0.0,4.49128919861,7.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1400.0,578.714285714,1400.0,617900.0,147342.857143,1400.0,3344.17356249,2257.74625101,1300.0,3400.0,2100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314704820748,0.599334421099,0.0286294331548,0.0287596852967,0.0285716397015,0.524688208617,0.16629174397,0.0627177700348,0.00696864111498,0.9,0.1,0.263474025974,0.1,1.0,-0.5,-0.7,-0.3,0.0,0.0,0.5,0.0
11.0,1752.0,0.444312090265,0.999999999049,0.628924832894,8.0,6.0,5.0,26.0,4.49543378995,4.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,176.0,43.25,42300.0,843300.0,384225.0,2207.66190476,3587.93877379,3008.46298995,1300.0,1900.0,1500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.050003334138,0.0522173771957,0.0501480112737,0.797631250636,0.0500000267568,0.454099277012,0.0667370315824,0.0570776255708,0.0376712328767,0.602409638554,0.397590361446,0.421104761905,0.05,1.0,-0.404371091871,-1.0,-0.05,0.0,0.0,0.5,0.0
11.0,1961.0,0.407348242595,0.999999999199,0.552884614942,33.0,32.0,41.0,1.0,4.54360020398,8.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,521.0,228.142857143,0.0,843300.0,164014.625,0.0,3517.72714613,2086.07958239,474.0,7800.0,2310.76666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250054549518,0.0250121866968,0.0250033403646,0.100561293998,0.824417723988,0.450708290145,0.131961973863,0.0362060173381,0.0158082610913,0.696078431373,0.303921568627,0.344635997805,0.05,1.0,-0.19023297491,-0.5,-0.025,0.5,0.2,0.0,0.2
13.0,561.0,0.507220215691,0.999999997455,0.608142492091,7.0,6.0,15.0,1.0,4.89839572193,10.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,488.0,191.714285714,0.0,843300.0,151170.0,0.0,3940.20734908,2145.87509127,1100.0,1700.0,1433.33333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.304918939883,0.0213520282372,0.230922405254,0.0200195446215,0.422787082004,0.385227272727,0.0293847566575,0.0213903743316,0.0124777183601,0.631578947368,0.368421052632,0.372821969697,0.0625,1.0,-0.357738095238,-1.0,-0.1,0.333333333333,0.25,0.166666666667,0.25
10.0,412.0,0.53300733366,0.999999996552,0.617241377182,3.0,2.0,16.0,0.0,5.08009708738,5.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,782.0,164.8,49500.0,843300.0,319520.0,2573.30524723,5353.41666667,3568.39666595,2700.0,5200.0,3950.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0400043199353,0.622674716502,0.256809151847,0.0405058454115,0.0400059663038,0.458952380952,0.123666666667,0.0388349514563,0.0169902912621,0.695652173913,0.304347826087,0.379375,0.1,0.8,-0.24880952381,-0.9,-0.0666666666667,0.25,0.0,0.25,0.0
10.0,396.0,0.578124998494,0.999999995968,0.6935483843,8.0,3.0,1.0,1.0,4.76262626263,4.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,176.0,43.25,42300.0,843300.0,384225.0,2231.96601942,3590.67487781,3001.41969825,925.0,925.0,925.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0500033354774,0.0522885860109,0.0501480744872,0.797559977259,0.0500000267656,0.545036907537,0.137223800505,0.030303030303,0.020202020202,0.6,0.4,0.445833333333,0.1,1.0,-0.234027777778,-0.4,-0.155555555556,0.0,0.0,0.5,0.0
12.0,378.0,0.557640749175,0.999999995305,0.732394362759,6.0,4.0,1.0,0.0,4.59259259259,4.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,390.0,181.25,2500.0,843300.0,395225.0,1156.2,3303.17539432,2320.44349878,614.0,2500.0,1871.33333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799997510716,0.0500005674062,0.0500013486464,0.0500003040872,0.0500002691439,0.50002228164,0.24655430354,0.0555555555556,0.015873015873,0.777777777778,0.222222222222,0.453973407545,0.1,0.6,-0.191765873016,-0.3,-0.0714285714286,0.45,0.3,0.05,0.3
10.0,278.0,0.619926196974,0.999999993506,0.844155838674,4.0,3.0,0.0,2.0,4.45683453237,9.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,437.0,47.7777777778,77200.0,843300.0,352333.333333,2383.52564333,6795.57746479,3787.60820334,1200.0,1700.0,1450.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222235729123,0.202414101674,0.152708215562,0.130120443877,0.492533665975,0.456578947368,0.117822966507,0.0323741007194,0.0215827338129,0.6,0.4,0.462626262626,0.1,1.0,-0.320833333333,-0.4,-0.125,0.35,-0.1,0.15,0.1
11.0,675.0,0.459214500817,0.999999997199,0.658263303478,6.0,0.0,2.0,0.0,4.68296296296,5.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,595.0,222.0,4300.0,843300.0,323460.0,1522.5,3584.89077289,2578.45096683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400005115237,0.040059160506,0.839937695394,0.0400003580421,0.0400022745342,0.558616780045,0.196655328798,0.037037037037,0.0192592592593,0.657894736842,0.342105263158,0.542,0.1,0.8,-0.237606837607,-0.6,-0.1,0.0,0.0,0.5,0.0
10.0,414.0,0.55802468998,0.99999999631,0.693726934709,4.0,1.0,1.0,0.0,5.21739130435,7.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1200.0,233.142857143,1200.0,843300.0,281728.571429,1200.0,3414.86984692,2252.63714655,3900.0,3900.0,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0285738979991,0.0290491209641,0.741554070766,0.0288433534227,0.171979556848,0.26583942877,0.0671281783351,0.0193236714976,0.012077294686,0.615384615385,0.384615384615,0.375284090909,0.1,0.5,-0.231111111111,-0.4,-0.1,0.0,0.0,0.5,0.0
9.0,255.0,0.547008544671,0.999999993007,0.629370624969,5.0,3.0,2.0,0.0,4.36862745098,4.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,318.0,138.8975,7900.0,843300.0,551300.0,1419.4962963,4872.70046083,3308.69367651,916.0,1500.0,1208.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799999187063,0.0500000912302,0.0500006076134,0.0500000739956,0.0500000400977,0.383596165739,0.123359230056,0.0470588235294,0.0156862745098,0.75,0.25,0.347213203463,0.05,1.0,-0.178125,-0.4,-0.025,0.0,0.0,0.5,0.0
13.0,413.0,0.55667506157,0.999999996063,0.692913383099,11.0,2.0,1.0,0.0,4.99273607748,9.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,885.0,212.142857143,0.0,843300.0,168711.666667,0.0,3785.42553191,1674.39827942,1500.0,1500.0,1500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222266442953,0.364139554332,0.56918367785,0.0222251351158,0.022224988407,0.482620320856,0.0609625668449,0.0169491525424,0.00484261501211,0.777777777778,0.222222222222,0.298051948052,0.1,0.5,-0.525,-0.75,-0.3,0.65,0.0,0.15,0.0
9.0,2208.0,0.343963553374,0.999999999233,0.508825786256,72.0,20.0,32.0,0.0,4.70335144928,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,651.0,312.857142857,2900.0,843300.0,149657.142857,1396.75609756,3763.01259446,3016.85034527,309.0,53100.0,7362.11111111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0293891690061,0.0288700364143,0.730238500511,0.182884883241,0.0286174108276,0.563761344415,0.182450228161,0.0538949275362,0.0244565217391,0.687861271676,0.312138728324,0.452080741387,0.0625,1.0,-0.238037297065,-0.8,-0.05,0.5,0.5,0.0,0.5
12.0,225.0,0.604651159978,0.999999993197,0.707482988384,4.0,3.0,1.0,0.0,4.48888888889,9.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,86.0,43.5,0.0,843300.0,192944.444444,0.0,3284.41786893,1969.75423077,3200.0,3200.0,3200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0222604198424,0.0222223357938,0.911066865252,0.0222272177112,0.0222231614003,0.327232854864,0.0802745500114,0.0488888888889,0.0222222222222,0.6875,0.3125,0.222140889414,0.136363636364,0.5,-0.151666666667,-0.2,-0.1,0.25,0.0681818181818,0.25,0.0681818181818
8.0,577.0,0.575174824169,0.999999997151,0.789173786925,6.0,3.0,1.0,0.0,5.00173310225,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1700.0,400.833333333,2200.0,843300.0,194983.333333,1143.09090909,5422.51724138,2942.34311159,840.0,957.0,879.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200159530192,0.0333356293462,0.535663302976,0.197504819177,0.0333367183086,0.373622211122,-0.0276660839161,0.0259965337955,0.0346620450607,0.428571428571,0.571428571429,0.357424242424,0.1,0.5,-0.2975,-1.0,-0.0333333333333,0.0,0.0,0.5,0.0
8.0,683.0,0.491851851123,0.999999997319,0.697050936469,5.0,0.0,1.0,0.0,4.83308931186,7.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,525.0,156.5,0.0,843300.0,173800.0,0.0,3621.82510013,2332.44765261,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029213136767,0.0285807014382,0.0292777785335,0.0285767781431,0.884351605118,0.506355765447,0.0778374655647,0.0366032210835,0.0204978038067,0.641025641026,0.358974358974,0.371242424242,0.1,0.7,-0.265476190476,-0.5,-0.1,0.0,0.0,0.5,0.0
11.0,1120.0,0.195589645067,0.999999998805,0.219832735699,3.0,3.0,39.0,0.0,4.81339285714,7.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,868.0,214.857142857,1100.0,843300.0,224171.428571,971.666666667,5909.52364865,3307.69323681,888.0,5800.0,3344.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0285717560122,0.0290282094606,0.0285719240457,0.885256465476,0.0285716450059,0.195916083916,-0.00365034965035,0.00892857142857,0.0401785714286,0.181818181818,0.818181818182,0.517272727273,0.136363636364,1.0,-0.120222222222,-0.6,-0.05,0.0,0.0,0.5,0.0
12.0,762.0,0.519359144834,0.999999997886,0.693446087329,17.0,3.0,2.0,3.0,4.79002624672,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,607.0,183.833333333,2800.0,843300.0,295583.333333,1327.875,3454.0493973,2484.66745707,1400.0,2100.0,1833.33333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333337523639,0.0333334571672,0.866562268514,0.0333334478423,0.0334370741122,0.495503801754,0.165518509269,0.0419947506562,0.0144356955381,0.744186046512,0.255813953488,0.365929383117,0.05,1.0,-0.236616161616,-0.5,-0.05,0.4375,0.1875,0.0625,0.1875
13.0,241.0,0.622406636422,0.999999993377,0.774834431955,6.0,3.0,0.0,0.0,4.622406639,7.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,947.0,272.0,1700.0,843300.0,239342.857143,1049.5,7814.33333333,3695.10758276,426.0,426.0,426.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285732944997,0.0285735922256,0.741550316372,0.0285727024619,0.172730094441,0.235944026734,0.0389933166249,0.0331950207469,0.0165975103734,0.666666666667,0.333333333333,0.25625,0.1,0.5,-0.177281746032,-0.214285714286,-0.125,1.0,0.0,0.5,0.0
10.0,154.0,0.71710525844,0.999999989247,0.87096773257,2.0,1.0,1.0,0.0,4.40909090909,6.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,498.0,184.5,9000.0,843300.0,264400.0,2386.66666667,7525.88571429,4499.3632067,2300.0,2300.0,2300.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0333339389682,0.865854897942,0.0333335677841,0.0335782169854,0.0338993783205,0.399621212121,0.0622474747475,0.025974025974,0.00649350649351,0.8,0.2,0.218181818182,0.136363636364,0.4,-0.3125,-0.3125,-0.3125,0.0,0.0,0.5,0.0
13.0,350.0,0.600583088628,0.999999995652,0.69130434482,6.0,2.0,0.0,1.0,4.66571428571,8.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,864.0,307.428571429,0.0,843300.0,187950.0,0.0,3757.8248731,2227.73966472,1000.0,1000.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0250015422263,0.025484859742,0.0250009078417,0.89951193556,0.02500075463,0.409601449275,0.036231884058,0.0257142857143,0.0171428571429,0.6,0.4,0.281481481481,0.0333333333333,0.6,-0.375,-0.8,-0.125,0.0,0.0,0.5,0.0
7.0,766.0,0.46514745246,0.999999997567,0.676399025118,7.0,2.0,1.0,0.0,4.30026109661,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,211.0,62.75,86200.0,843300.0,418975.0,2076.03679553,3798.36848073,2970.78540654,3000.0,3000.0,3000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236922051603,0.050016658773,0.612957853522,0.0500975948907,0.0500058412119,0.549633651789,0.0694385356023,0.0378590078329,0.0156657963446,0.707317073171,0.292682926829,0.35513322884,0.05,0.6,-0.524702380952,-1.0,-0.0714285714286,0.583333333333,0.416666666667,0.0833333333333,0.416666666667
5.0,915.0,0.459704880295,0.999999998138,0.640595901973,22.0,1.0,11.0,0.0,4.54972677596,8.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,612.0,215.125,7400.0,843300.0,150575.0,1565.35714286,3960.14170854,3171.67094263,3000.0,3000.0,3000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255609301166,0.0250218567688,0.0250228393465,0.0250316565624,0.899362717206,0.458602150538,0.188306451613,0.0371584699454,0.016393442623,0.69387755102,0.30612244898,0.447794117647,0.1,1.0,-0.193333333333,-0.4,-0.025,0.3,1.0,0.2,1.0
10.0,1217.0,0.502483443293,0.999999998555,0.758670519135,3.0,1.0,5.0,0.0,4.66967953985,8.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,598.0,148.75,2800.0,843300.0,204687.5,1549.5,4394.76068376,2537.27761188,2800.0,2800.0,2800.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250100576821,0.0250063754891,0.899957543016,0.0250010130111,0.0250250108019,0.385574917347,0.0527575483588,0.0246507806081,0.0197206244864,0.555555555556,0.444444444444,0.3699004329,0.1,0.7,-0.265451388889,-0.8,-0.05,0.75,0.6,0.25,0.6
13.0,106.0,0.799999992381,0.999999983333,0.949999984167,5.0,3.0,0.0,0.0,4.66981132075,10.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,926.0,268.0,752.0,843300.0,132305.2,752.0,5050.42857143,2647.58446162,4500.0,4500.0,4500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208022719435,0.0200182323731,0.0200422565006,0.122899003778,0.816238235404,0.489393939394,0.242045454545,0.0754716981132,0.00943396226415,0.888888888889,0.111111111111,0.391145833333,0.0625,0.8,-0.3,-0.3,-0.3,0.375,-0.125,0.125,0.125
14.0,524.0,0.518518517508,0.999999996416,0.738351251834,6.0,2.0,2.0,1.0,4.39885496183,6.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,123.0,41.6,0.0,843300.0,382833.333333,0.0,3577.94129822,2580.94976972,758.0,758.0,758.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.866231876925,0.0334800255624,0.0333780395244,0.0333739100568,0.033536147931,0.405557659933,0.14147516835,0.0648854961832,0.00954198473282,0.871794871795,0.128205128205,0.289893048128,0.0333333333333,0.7,-0.311111111111,-0.7,-0.1,0.0,0.0,0.5,0.0
12.0,596.0,0.542704625369,0.999999997319,0.656836459365,24.0,2.0,1.0,0.0,4.66946308725,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,648.0,350.4,7200.0,690400.0,277060.0,2177.61275964,4089.42857143,3092.3218115,2800.0,2800.0,2800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0400002272128,0.0400001618083,0.839997257589,0.0400002433349,0.040002110055,0.503419701214,0.105707282913,0.0369127516779,0.00838926174497,0.814814814815,0.185185185185,0.333333333333,0.0333333333333,0.6,-0.415,-0.625,-0.2,0.428571428571,0.214285714286,0.0714285714286,0.214285714286
8.0,528.0,0.446808509774,0.99999999654,0.615916952886,4.0,3.0,1.0,0.0,4.84659090909,6.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,459.0,332.5,0.0,69100.0,21583.3333333,0.0,2718.80642602,1523.2712373,1300.0,1400.0,1350.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.534975515631,0.364972430347,0.0333352955131,0.0333352329402,0.0333815255689,0.410501381335,0.111756453423,0.0454545454545,0.030303030303,0.6,0.4,0.361868686869,0.136363636364,1.0,-0.209375,-0.6,-0.05,0.0,0.0,0.5,0.0
